X,Y,Z
 0.016392186284065247,  0.01225370168685913,  0.0029649734497070312 
 0.016535654664039612,  -0.007393062114715576,  -0.009859085083007812 
 0.020503953099250793,  0.004492521286010742,  0.0013284683227539062 
 0.01698388159275055,  -0.005572140216827393,  -0.005038261413574219 
 0.01407591998577118,  0.007715761661529541,  -0.0012350082397460938 
 0.017660081386566162,  0.0018135905265808105,  -0.0042324066162109375 
 0.017800912261009216,  -0.0013213753700256348,  -0.0045948028564453125 
 0.014725461602210999,  0.0018200278282165527,  0.00015163421630859375 
 0.011995062232017517,  0.0018954277038574219,  -0.0030508041381835938 
 0.020397856831550598,  0.005450308322906494,  -0.000659942626953125 
 0.015339598059654236,  0.0007529258728027344,  -0.0024690628051757812 
 0.021556749939918518,  -0.004536569118499756,  -0.0011014938354492188 
 0.015033945441246033,  -0.0063849687576293945,  -0.004904747009277344 
 0.017944082617759705,  0.007269620895385742,  0.0032072067260742188 
 0.009025335311889648,  0.0049536824226379395,  -0.004353523254394531 
 0.025572046637535095,  -0.008136451244354248,  0.0037546157836914062 
 0.013118162751197815,  -0.00025391578674316406,  -0.00339508056640625 
 0.017620697617530823,  0.002520322799682617,  -0.0030975341796875 
 0.015625029802322388,  0.0015205740928649902,  -0.0008955001831054688 
 0.016976699233055115,  -0.002628505229949951,  -0.0015153884887695312 
 0.012399718165397644,  0.005747675895690918,  0.0007734298706054688 
 0.020807728171348572,  -0.0011218786239624023,  -0.0023040771484375 
 0.018146619200706482,  -0.004016578197479248,  0.0018529891967773438 
 0.01569870114326477,  -0.00449758768081665,  -0.005054473876953125 
 0.016727015376091003,  0.0038595199584960938,  0.0019521713256835938 
 0.013792946934700012,  -0.005678772926330566,  -0.0031347274780273438 
 0.016361147165298462,  0.002093374729156494,  0.0009059906005859375 
 0.018768057227134705,  -0.0021147727966308594,  0.00037860870361328125 
 0.015555322170257568,  -0.0009227991104125977,  0.00018024444580078125 
 0.015767574310302734,  0.003704845905303955,  0.0019073486328125 
 0.017932698130607605,  -0.009699225425720215,  0.0010929107666015625 
 0.012492507696151733,  0.019655883312225342,  0.0063037872314453125 
 0.016319990158081055,  -0.001805722713470459,  -0.0037965774536132812 
 0.014537110924720764,  0.006589114665985107,  0.008649826049804688 
 0.022881746292114258,  -0.03589874505996704,  -0.008660316467285156 
 0.012765511870384216,  0.0322231650352478,  0.019568443298339844 
 0.029429316520690918,  -0.01844477653503418,  -0.0142822265625 
 0.006279110908508301,  0.03971230983734131,  0.01639270782470703 
 0.017068371176719666,  -0.03189605474472046,  -0.01864910125732422 
 0.014788374304771423,  -0.010588109493255615,  0.006259918212890625 
 0.017160341143608093,  0.01575106382369995,  0.01195526123046875 
 0.02486276626586914,  -0.029400289058685303,  -0.0023908615112304688 
 0.005736052989959717,  0.012413740158081055,  -0.008693695068359375 
 0.021727487444877625,  0.007231235504150391,  0.011178016662597656 
 0.016568467020988464,  0.01107257604598999,  0.0072612762451171875 
 0.02251031994819641,  -0.010866045951843262,  -0.005343437194824219 
 0.01100073754787445,  0.006049752235412598,  -0.00019359588623046875 
 0.01813913881778717,  -0.006989240646362305,  -0.004685401916503906 
 0.014835730195045471,  0.004860222339630127,  0.004340171813964844 
 0.02078533172607422,  -0.004943788051605225,  -0.0038080215454101562 
 0.010951370000839233,  0.007993936538696289,  -0.0029659271240234375 
 0.02358509600162506,  -0.005042910575866699,  0.00487518310546875 
 0.008948162198066711,  -0.005213737487792969,  -0.015238761901855469 
 0.022363290190696716,  0.004493415355682373,  0.012207984924316406 
 0.015544518828392029,  0.006867825984954834,  -0.009350776672363281 
 0.019531995058059692,  0.001476585865020752,  0.0015859603881835938 
 0.013116911053657532,  -0.0431942343711853,  -0.0106201171875 
 0.009408727288246155,  0.04997140169143677,  0.014809608459472656 
 0.02274671196937561,  -0.0011774301528930664,  -0.013016700744628906 
 0.0313442200422287,  -0.031207144260406494,  -0.01226043701171875 
 0.016265317797660828,  0.014281272888183594,  0.012664794921875 
 0.00796923041343689,  -0.009253382682800293,  -0.012983322143554688 
 0.01868680864572525,  -0.009668409824371338,  0.004641532897949219 
 0.01753009855747223,  0.028731167316436768,  0.0026121139526367188 
 0.011014886200428009,  -0.03640705347061157,  -0.018767356872558594 
 0.03076987713575363,  0.015810251235961914,  0.024804115295410156 
 0.0193161740899086,  -0.0214766263961792,  -0.021515846252441406 
 0.0008866935968399048,  0.03014826774597168,  0.008008003234863281 
 0.022465780377388,  0.0016041398048400879,  0.0030412673950195312 
 0.0049127936363220215,  -0.017547249794006348,  -0.014910697937011719 
 0.02131492644548416,  0.014558136463165283,  0.0030031204223632812 
 0.020091280341148376,  0.01171112060546875,  0.010567665100097656 
 0.024018116295337677,  -0.015014469623565674,  -0.014110565185546875 
 0.02523656189441681,  0.006105363368988037,  0.010869979858398438 
 0.006620131433010101,  -0.024073660373687744,  -0.014576911926269531 
 0.01590297371149063,  0.031109929084777832,  0.013492584228515625 
 0.006637044250965118,  -0.016710281372070312,  -0.022484779357910156 
 0.03243196755647659,  0.002253711223602295,  0.0017938613891601562 
 0.02363404631614685,  0.008681178092956543,  0.020381927490234375 
 0.006061255931854248,  -0.006888270378112793,  -0.005646705627441406 
 0.014261249452829361,  0.004055440425872803,  0.0038652420043945312 
 0.015541799366474152,  -0.008909463882446289,  -0.004843711853027344 
 0.026630058884620667,  0.003359496593475342,  0.014840126037597656 
 0.010991379618644714,  0.003693222999572754,  -0.006489753723144531 
 0.03230253607034683,  -0.0088120698928833,  0.00494384765625 
 0.036092694848775864,  -0.01715153455734253,  -0.0023374557495117188 
 -0.01279892772436142,  0.007660508155822754,  0.015109062194824219 
 -0.0028936676681041718,  0.017400503158569336,  -0.008839607238769531 
 -0.053551435470581055,  0.05394655466079712,  0.007648468017578125 
 0.03371623903512955,  -0.021706998348236084,  -0.009625434875488281 
 0.04103217273950577,  -0.004823505878448486,  0.017313003540039062 
 0.027177423238754272,  -0.01229327917098999,  -0.006805419921875 
 0.02691032737493515,  0.001973748207092285,  0.0017023086547851562 
 0.08281535655260086,  -0.04889947175979614,  -0.009469985961914062 
 0.0006069019436836243,  -0.006127119064331055,  0.020418167114257812 
 0.010282374918460846,  0.013054251670837402,  -0.0014295578002929688 
 0.028010442852973938,  0.0013201236724853516,  -0.0074787139892578125 
 0.016683712601661682,  -0.012175679206848145,  -0.0030298233032226562 
 -0.020037412643432617,  -0.011709809303283691,  0.00414276123046875 
 0.004033520817756653,  0.0054607391357421875,  -0.010329246520996094 
 -0.1789095401763916,  -0.009377837181091309,  -0.0051975250244140625 
 -0.03869837522506714,  0.24602419137954712,  0.04469585418701172 
 2.330685615539551,  -0.35264694690704346,  8.265226364135742 
 0.5868396759033203,  -0.27009880542755127,  -3.374753952026367 
 6.343914031982422,  -2.46016788482666,  8.80506706237793 
 1.7942044734954834,  -1.4797606468200684,  2.8748226165771484 
 0.5594038963317871,  -0.6424574851989746,  -1.5364869832992554 
 0.41483163833618164,  -0.5181698799133301,  -2.5723752975463867 
 0.18323564529418945,  0.5160422325134277,  -3.9136781692504883 
 -0.05177450180053711,  0.7285223007202148,  -2.804866313934326 
 -0.1103980541229248,  0.7642340660095215,  -2.5883498191833496 
 0.026522159576416016,  0.7656593322753906,  -2.434462308883667 
 0.10696005821228027,  0.7497038841247559,  -2.4008712768554688 
 -0.0481572151184082,  0.5214743614196777,  -1.5221261978149414 
 -0.030656099319458008,  0.3240804672241211,  -1.0127599239349365 
 -0.0028116703033447266,  0.23520755767822266,  -0.6809675693511963 
 -0.0418391227722168,  0.13787841796875,  -0.4251413345336914 
 -0.19721126556396484,  -0.0008096694946289062,  -0.26898908615112305 
 -0.08431482315063477,  0.05630683898925781,  -0.14704656600952148 
 0.2874009609222412,  0.3472862243652344,  -0.2664980888366699 
 0.5261995792388916,  0.29485130310058594,  -0.24590015411376953 
 0.24027109146118164,  -0.22248363494873047,  0.5644252300262451 
 -0.38596248626708984,  0.1929492950439453,  -0.3424863815307617 
 0.17580342292785645,  0.7133922576904297,  -0.07436466217041016 
 -0.5256035327911377,  -0.6827430725097656,  0.04515838623046875 
 0.24563908576965332,  0.23154544830322266,  -0.569183349609375 
 0.19025969505310059,  0.2379589080810547,  0.03417325019836426 
 0.2115931510925293,  0.04883003234863281,  -0.40505337715148926 
 0.11685681343078613,  0.13199806213378906,  -0.024080991744995117 
 0.10677266120910645,  0.09247303009033203,  -0.08052420616149902 
 0.07799315452575684,  0.0647592544555664,  -0.0773625373840332 
 0.007795810699462891, -0.41066277027130127, -0.1636826992034912
-0.0692753791809082,  -0.0030536651611328125,  -0.036580562591552734 
 0.019664764404296875,  -0.03349161148071289,  -0.024197816848754883 
 -0.012819766998291016,  0.013295173645019531,  -0.0033364295959472656 
 0.03598356246948242,  0.02030467987060547,  -0.03180384635925293 
 -0.014677047729492188,  -0.041190147399902344,  0.03194928169250488 
 0.013869285583496094,  -0.023435592651367188,  0.03934121131896973 
 -0.035653650760650635,  -0.004189491271972656,  0.011381983757019043
 -0.01753157377243042,  -0.018486976623535156,  -0.013390660285949707 
 3.353424549102783,  -1.047248363494873,  5.840530872344971 
 0.17782354354858398,  -2.3333563804626465,  4.969330787658691 
 -0.4985542297363281,  -1.0170402526855469,  0.3633871078491211 
 1.301586627960205,  0.1954326629638672,  -0.7319965362548828 
 -0.020753473043441772,  0.023550987243652344,  -0.02755260467529297 
 0.027128636837005615,  -0.016786932945251465,  0.007572174072265625 
 0.06316150724887848,  -0.04604911804199219,  -0.021086692810058594
-0.010866746306419373,  0.047342658042907715,  -0.013777732849121094
 0.020294681191444397,  -0.007614731788635254,  0.02433300018310547 
 0.005633816123008728,  0.007961511611938477,  0.0026073455810546875 
 0.007729813456535339,  0.00375521183013916,  0.00017452239990234375 
 0.01635746657848358,  0.0001722574234008789,  -0.004467964172363281 
 0.011220306158065796,  -0.04122436046600342,  0.014495849609375 
 0.02184547483921051,  0.03567683696746826,  0.007495880126953125 
 0.016623392701148987,  0.004920363426208496,  -0.004780769348144531 
 0.0210484117269516,  -0.002574324607849121,  -0.003345489501953125 
 0.01907987892627716,  0.0006606578826904297,  0.0014257431030273438 
 0.012891590595245361,  -0.004940629005432129,  0.045624732971191406 
 0.03355197608470917,  0.006558060646057129,  -0.0017251968383789062 
 0.015555784106254578,  -0.006656527519226074,  0.0036344528198242188 
 0.04610488563776016,  0.012802481651306152,  -0.01590251922607422 
 0.017848314717411995,  0.025040745735168457,  -0.0124664306640625 
 -0.04971727356314659,  -0.021384119987487793,  0.0027217864990234375 
 0.02487320452928543,  -0.0028737783432006836,  0.026108741760253906 
 0.026942476630210876,  0.00857996940612793,  -0.015892982482910156 
 0.016561463475227356,  -0.0020172595977783203,  -0.0017862319946289062 
 0.0211637020111084,  0.0025064945220947266,  0.005393028259277344 
 0.020898759365081787,  -0.0018945932388305664,  0.0031423568725585938 
 -0.11487546563148499,  -0.002732992172241211,  0.014509201049804688 
 0.13477042317390442,  0.0010932683944702148,  0.0059051513671875 
 0.02862226963043213,  0.0186845064163208,  0.008807182312011719 
 0.008747115731239319,  -0.016009151935577393,  -0.006697654724121094 
 0.019276157021522522,  0.00785452127456665,  0.018012046813964844 
 0.04075409471988678,  0.016139566898345947,  -0.0005846023559570312 
 -0.0004218369722366333,  -0.053342580795288086,  -0.014986038208007812 
 0.032472580671310425,  0.04055476188659668,  0.03007793426513672 
 0.008131429553031921,  -0.021922290325164795,  -0.017914772033691406 
 0.02189190685749054,  0.0035554170608520508,  0.004817008972167969 
 0.012960657477378845,  -0.001892387866973877,  -0.013909339904785156 
 0.02197316288948059,  0.017217397689819336,  0.014519691467285156 
 0.020373240113258362,  -0.018910586833953857,  -0.00904083251953125 
 0.011899888515472412,  0.010742783546447754,  -0.0048732757568359375 
 0.02568921446800232,  -0.0021051764488220215,  -0.009023666381835938 
 0.011545881628990173,  0.018238484859466553,  0.011401176452636719 
 0.018242940306663513,  0.010898292064666748,  -0.015004158020019531 
 0.016367316246032715,  -0.07640421390533447,  -0.03028583526611328 
 0.018718630075454712,  0.08666110038757324,  0.032721519470214844 
 0.015696197748184204,  -0.05354851484298706,  -0.05062580108642578 
 0.019575923681259155,  0.021073460578918457,  0.02961444854736328 
 0.015219911932945251,  0.0003669857978820801,  -0.022106170654296875 
 0.01288740336894989,  -0.009917736053466797,  0.005000114440917969 
 0.02862262725830078,  0.024052202701568604,  0.00698089599609375 
 0.012140631675720215,  -0.07572197914123535,  -0.036324501037597656 
 0.033651918172836304,  0.06097126007080078,  0.047946929931640625 
 -0.005609259009361267,  0.013546586036682129,  -0.043648719787597656 
 0.031304776668548584,  -0.03707289695739746,  0.008522987365722656 
 0.020939618349075317,  0.012256264686584473,  0.013875007629394531 
 0.00739838182926178,  -0.009708404541015625,  -0.01148223876953125 
 0.0014664381742477417,  -0.0037589073181152344,  -0.0037431716918945312 
 0.010404884815216064,  0.0067855119705200195,  -0.0007009506225585938 
 0.023671239614486694,  -0.019309043884277344,  0.01594829559326172 
 0.02489398419857025,  0.027373790740966797,  -0.0026073455810546875 
 0.020577609539031982,  -0.004394173622131348,  -0.008133888244628906 
 0.03214596211910248,  0.0018137693405151367,  0.013143539428710938 
 0.02038531005382538,  0.006434798240661621,  -0.02228260040283203 
 -0.0031633228063583374,  0.024013161659240723,  0.0161590576171875 
 -0.013692274689674377,  0.015270113945007324,  0.0016965866088867188 
 0.041779130697250366,  -0.036591410636901855,  -0.03336524963378906 
 0.0009883642196655273,  0.04316353797912598,  0.009492874145507812 
 0.046693816781044006,  0.005702495574951172,  0.048455238342285156 
 0.002561718225479126,  -0.026373326778411865,  -0.04993915557861328 
 0.024364590644836426,  0.01759159564971924,  0.02462005615234375 
 0.041262149810791016,  -0.024648189544677734,  0.008681297302246094 
 0.007728114724159241,  -0.022068798542022705,  -0.011672019958496094 
 0.03146006166934967,  -0.008183896541595459,  0.02482128143310547 
 -0.010937526822090149,  0.037181735038757324,  -0.02229595184326172 
 0.044075921177864075,  -0.0248909592628479,  0.024840354919433594 
 0.00967957079410553,  -0.01526731252670288,  -0.02097797393798828 
 0.008469030261039734,  0.011484801769256592,  0.014424324035644531 
 0.01370227336883545,  -0.0050092339515686035,  -0.008414268493652344 
 0.01888395845890045,  0.00868135690689087,  0.0089874267578125 
 0.012543082237243652,  -0.003699779510498047,  -0.006165504455566406 
 0.021604254841804504,  0.0028101205825805664,  0.005305290222167969 
 0.011023089289665222,  0.006461441516876221,  -0.0020914077758789062 
 0.01405404508113861,  0.018170297145843506,  0.005307197570800781 
 0.015703245997428894,  0.01968073844909668,  -0.00896453857421875 
 0.026678040623664856,  -0.012494504451751709,  0.0021238327026367188 
 0.017799928784370422,  -0.014844119548797607,  -0.004651069641113281 
 0.020373061299324036,  0.0016023516654968262,  -0.0006017684936523438 
 0.008875727653503418,  -0.009118318557739258,  -0.0042400360107421875 
 0.041107505559921265,  0.02126133441925049,  0.005096435546875 
 0.0008635073900222778,  -0.033777594566345215,  -0.019249916076660156 
 0.029553011059761047,  0.02506321668624878,  0.012429237365722656 
 0.010095328092575073,  -0.0268402099609375,  -0.01688671112060547 
 0.012991651892662048,  0.03116816282272339,  0.014397621154785156 
 0.018768340349197388,  -0.010651111602783203,  -0.02213764190673828 
 0.009338080883026123,  -0.013209640979766846,  0.009137153625488281 
 0.017854005098342896,  0.0025070905685424805,  -0.008292198181152344 
 0.01889343559741974,  -0.0027445554733276367,  0.0007009506225585938 
 0.015170648694038391,  0.003388822078704834,  -0.0013446807861328125 
 0.019111886620521545,  -0.0006569623947143555,  -0.0027093887329101562 
 0.017541423439979553,  0.006047308444976807,  0.004624366760253906 
 0.014305904507637024,  -0.00620192289352417,  -0.011466026306152344 
 0.01246882975101471,  0.0027372241020202637,  0.006198883056640625 
 -0.002112656831741333,  -0.007890641689300537,  -0.03129005432128906 
 0.02191503345966339,  0.007784843444824219,  0.025308609008789062 
 0.04253023862838745,  0.002898871898651123,  0.02526569366455078 
 0.013215810060501099,  0.002150297164916992,  -0.011221885681152344 
 0.010021433234214783,  -0.01332467794418335,  -0.010745048522949219 
 0.02496732771396637,  0.026370227336883545,  0.0057048797607421875 
 0.013779595494270325,  -0.022926628589630127,  -0.014775276184082031 
 0.02440376579761505,  0.016379594802856445,  0.014964103698730469 
 0.005404368042945862,  -0.028405606746673584,  -0.026193618774414062 
 0.027436792850494385,  0.002751588821411133,  0.02228069305419922 
 0.01122187077999115,  0.013472259044647217,  -0.007004737854003906 
 0.022761225700378418,  -0.005798816680908203,  0.0016298294067382812 
 0.012509971857070923,  0.008250772953033447,  -0.0009613037109375 
 0.023274943232536316,  -0.008258521556854248,  0.0014848709106445312 
 0.013022124767303467,  0.0038465261459350586,  0.0017881393432617188 
 0.016292691230773926,  -0.003329336643218994,  0.0026531219482421875 
 0.017733559012413025,  0.004155158996582031,  0.0029287338256835938 
 0.01655428111553192,  -0.004178881645202637,  0.0008087158203125 
 0.019015491008758545,  0.0018110871315002441,  0.005341529846191406 
 0.01695246994495392,  -0.0014372467994689941,  -0.0008258819580078125 
 0.016514509916305542,  0.0014604926109313965,  0.0013742446899414062 
 0.018630847334861755,  -0.003464043140411377,  0.0015316009521484375 
 0.01740024983882904,  0.002516329288482666,  0.0036954879760742188 
 0.01595214009284973,  0.00021082162857055664,  -0.00002956390380859375 
 0.018702656030654907,  -0.003934323787689209,  0.0007505416870117188 
 0.017312154173851013,  0.0036149024963378906,  0.004393577575683594 
 0.015833258628845215,  -0.0012311935424804688,  -0.0020704269409179688 
 0.018232300877571106,  0.002926051616668701,  0.0031843185424804688 
 0.017301127314567566,  -0.0050255656242370605,  -0.0006227493286132812 
 0.017877697944641113,  0.0013391971588134766,  0.0011453628540039062 
 0.018383368849754333,  0.0002644062042236328,  -0.0007429122924804688 
 0.017497926950454712,  -0.0026051998138427734,  -0.0024251937866210938 
 0.017396584153175354,  0.004392802715301514,  0.002231597900390625 
 0.016592934727668762,  -0.003776252269744873,  -0.005390167236328125 
 0.03051285445690155,  0.01580578088760376,  0.014290809631347656 
 -0.002206668257713318,  -0.015474140644073486,  -0.02999591827392578 
 0.03449408710002899,  0.0005346536636352539,  0.013270378112792969 
 0.0048522502183914185,  -0.0021587014198303223,  -0.009297370910644531 
 0.025538593530654907,  0.004263401031494141,  0.0036764144897460938 
 0.013255640864372253,  -0.004661500453948975,  -0.005942344665527344 
 0.011907488107681274,  0.002265751361846924,  -0.003912925720214844 
 0.0199538916349411,  -0.007117867469787598,  -0.00385284423828125 
 0.01790556311607361,  0.000965118408203125,  -0.004841804504394531 
 -0.839896023273468,  0.5128726959228516,  -0.26918983459472656 
 0.762121856212616,  0.38763436675071716,  0.0757913589477539 
 -0.9578977823257446,  1.4553534984588623,  1.6096916198730469 
 -2.172197103500366,  -0.31249141693115234,  2.517176628112793 
 1.6643531322479248,  -2.0683391094207764,  1.6894512176513672 
 1.5667921304702759,  -1.038851022720337,  0.12344646453857422 
 1.7170859575271606,  -1.6891535520553589,  -1.4125666618347168 
 -0.1835341453552246,  -0.6115632057189941,  -1.4452056884765625 
 -1.5374722480773926,  0.16216802597045898,  1.0108489990234375 
 -0.7833771705627441,  -1.2971258163452148,  4.50967264175415 
 -1.4906854629516602,  -3.7280197143554688,  6.342292785644531 
 -1.3986964225769043,  -3.214425563812256,  0.7099792957305908 
 -1.5847766399383545,  -1.320408821105957,  -1.8927505016326904 
 -0.3985464572906494,  -0.8156700134277344,  -0.7400557994842529 
 -0.4095667600631714,  0.051957130432128906,  -0.5766183137893677 
 -0.6221625804901123,  0.2685079574584961,  0.49595391750335693 
 -0.8926709890365601,  0.19010543823242188,  1.3183320760726929 
 -1.0902742147445679,  -0.10114288330078125,  0.957719624042511 
 -1.110456943511963,  0.10907554626464844,  1.2847423553466797 
 -0.14027494192123413,  0.04273033142089844,  0.7981324195861816 
 0.8027329444885254,  0.35092926025390625,  0.27411478757858276 
 0.5812849402427673,  0.32933902740478516,  0.32299065589904785 
 0.07462507486343384,  -0.023040771484375,  0.39993417263031006 
 0.025760412216186523,  0.1275043487548828,  0.6018829941749573 
 -0.13266587257385254,  0.15648841857910156,  0.5856764316558838 
 -0.12489435076713562,  0.06896018981933594,  0.6491242051124573 
 -0.06021624803543091,  0.06540584564208984,  0.3951767086982727 
 0.029510319232940674,  0.0672445297241211,  0.16994333267211914 
 -0.02836686372756958,  0.02388477325439453,  0.17115020751953125 
 -0.07794123888015747,  -0.027779579162597656,  0.12745249271392822 
 0.03551143407821655,  0.07487010955810547,  0.05376636981964111 
 0.13324427604675293,  0.033637046813964844,  -0.029781341552734375 
 0.021226942539215088,  0.021353721618652344,  0.03310656547546387 
 -0.0412256121635437,  -0.030404090881347656,  0.03637051582336426 
 -0.06231355667114258,  -0.016393661499023438,  0.019984722137451172 
 0.005453050136566162,  0.0206756591796875,  0.04981255531311035 
 0.043162524700164795,  0.014973640441894531,  0.016853690147399902 
 0.007584512233734131,  -0.010332107543945312,  -0.005824565887451172 
 0.007172226905822754,  0.01250457763671875,  -0.013325095176696777 
 -0.013622820377349854,  -0.006785392761230469,  0.06294035911560059 
 -0.18113303184509277,  -0.052496910095214844,  0.07188117504119873 
 0.12997591495513916,  0.06318378448486328,  -0.23621439933776855 
 -0.11311590671539307,  -0.04461860656738281,  0.032306551933288574 
 -0.10536611080169678,  0.001068115234375,  0.3180791139602661 
 0.09233689308166504,  0.0063323974609375,  0.13461410999298096 
 0.13667786121368408,  0.005581855773925781,  -0.0669633150100708 
 0.4650843143463135,  -0.03083324432373047,  -0.09802794456481934 
 0.5132511854171753,  0.04167938232421875,  -0.156764417886734 
 0.574419379234314,  -0.11871147155761719,  -0.4096760153770447 
 0.9709437489509583,  -0.1426830291748047,  -0.5009233951568604 
 0.49829864501953125,  -0.08295726776123047,  -0.42582741379737854 
 0.5826059579849243,  -0.15861988067626953,  -0.34544873237609863 
 -0.727156400680542,  -0.207305908203125,  0.11319100856781006 
 -1.5603961944580078,  0.3736839294433594,  0.9464815855026245 
 -1.1944880485534668,  -0.086029052734375,  0.7986135482788086 
 -1.7813137769699097,  -0.07062339782714844,  1.1060341596603394 
 -1.417114496231079,  -0.18863582611083984,  0.8907451629638672 
 -0.9769105911254883,  -0.09443855285644531,  1.2064599990844727 
 0.3191941976547241,  -0.023233413696289062,  -0.10243463516235352 
 0.9779936075210571,  0.41657352447509766,  -0.3752152919769287 
 1.009453296661377,  -0.12451553344726562,  -0.3670147955417633 
 1.930963397026062,  0.2249298095703125,  -0.6056203246116638 
 1.6359314918518066,  -0.36425018310546875,  0.40865015983581543 
 0.18417733907699585,  -0.27629947662353516,  -0.094612717628479 
 -1.6966527700424194,  -0.38326168060302734,  0.6673847436904907 
 -1.8605051040649414,  -0.3542947769165039,  0.8629225492477417 
 -1.6909503936767578,  -0.2578296661376953,  0.7483391761779785 
 -1.1980654001235962,  -0.2556600570678711,  0.8054113388061523 
 -0.26726800203323364,  -0.05762004852294922,  0.08984231948852539 
 0.4013043940067291,  0.012104034423828125,  0.37948405742645264 
 0.6105334162712097,  -0.031055450439453125,  0.1752072274684906 
 1.2144014835357666,  0.1919393539428711,  -0.2920348644256592 
 0.9286789298057556,  0.2322063446044922,  0.288761168718338 
 1.4214273691177368,  -0.05125999450683594,  -0.049528151750564575 
 -0.12547814846038818,  -0.19339466094970703,  -0.26063427329063416 
 -1.4475147724151611,  0.08300399780273438,  0.04633915424346924 
 -1.0293006896972656,  -0.3333272933959961,  0.3590439558029175 
 -1.3058066368103027,  -0.2982339859008789,  0.3585928678512573 
 -1.4430592060089111,  -0.5535430908203125,  0.8727110624313354 
 -1.6998776197433472,  -0.3017892837524414,  0.9277844429016113 
 -0.016246438026428223,  -0.49759864807128906,  0.32184702157974243 
 1.456013560295105,  0.11687374114990234,  -0.2987329363822937 
 1.0786100625991821,  0.10412120819091797,  -0.4524540305137634 
 1.540685772895813,  0.051957130432128906,  -1.294692039489746 
 0.6563881635665894,  -0.24597930908203125,  -0.6555250883102417 
 -0.4193210005760193,  -0.42074012756347656,  0.7407265901565552 
 -0.7542546987533569,  0.4080362319946289,  0.6368108987808228 
 -0.010241091251373291,  0.152587890625,  0.37956541776657104 
 0.4330267906188965,  0.8145122528076172,  0.1526867151260376 
 1.2269561290740967,  0.8085298538208008,  0.15869855880737305 
 0.8186750411987305,  0.061408042907714844,  0.40130555629730225 
 -0.5567920207977295,  -0.5795574188232422,  0.44801539182662964 
 -1.329575777053833,  -0.8817815780639648,  0.9747071266174316 
 -0.6986449956893921,  -0.2557353973388672,  0.2889317274093628 
 -0.1834932565689087,  -0.033901214599609375,  -0.15665346384048462 
 -0.03174173831939697,  -0.015633583068847656,  -0.4199572801589966 
 0.051588594913482666,  -0.20194530487060547,  -0.18473219871520996 
 0.7216033339500427,  0.2207956314086914,  -0.46893906593322754 
